"Date","Product_ID","Unit","Stock","Min_stock_level","Closing_Stock","Product_Name"
"12/1/2024","P-0045","szt.","99","45","94","Sachs Engine parts Model 494"
"12/1/2024","P-0046","szt.","69","58","64","DeWalt Tools 590"
"12/1/2024","P-0047","szt.","372","45","337","Siemens Sensors Model 475"
"12/1/2024","P-0048","szt.","55","51","55","BIC Pens Model 308"
"12/1/2024","P-0049","szt.","81","55","132","Sachs Engine parts 231"
"12/1/2024","P-0050","szt.","359","73","340","Portwest Workwear 502"
"12/1/2024","P-0051","szt.","304","13","286","Brother Printers 174"
"12/1/2024","P-0052","szt.","101","49","98","LG Monitors 200"
"12/1/2024","P-0053","szt.","219","31","213","Brother Toner Model 588"
"12/1/2024","P-0054","szt.","121","94","212","SKF Bearings Model 107"
"12/1/2024","P-0055","szt.","100","26","98","Mann Filters Model 376"
"12/1/2024","P-0056","szt.","320","29","311","Xerox Toner Model 540"
"12/1/2024","P-0057","szt.","220","87","212","Uvex Safety glasses 501"
"12/1/2024","P-0058","szt.","343","9","335","Xerox Toner 562"
"12/1/2024","P-0059","szt.","214","59","205","Stabilo Pens Model 330"
"12/1/2024","P-0060","szt.","380","77","362","Stabilo Pens 199"
"12/1/2024","P-0061","szt.","220","40","204","SKF Bearings 305"
"12/1/2024","P-0062","szt.","120","64","115","Xerox Toner 651"
"12/1/2024","P-0063","szt.","161","39","152","Ardon Workwear 121"
"12/1/2024","P-0064","szt.","362","54","342","HP Printers 275"
"12/1/2024","P-0065","szt.","81","33","75","3M Helmets 818"
"12/1/2024","P-0066","op.","218","1","21246","Xerox Paper Model 244"
"12/1/2024","P-0067","szt.","140","115","134","Bosch Engine parts 487"
"12/1/2024","P-0068","szt.","251","68","234","Wurth Screws 207"
"12/1/2024","P-0069","szt.","217","102","205","Makita Tools Model 462"
"12/1/2024","P-0070","szt.","264","38","251","Siemens Sensors 515"
"12/1/2024","P-0071","szt.","302","17","288","Samsung Monitors Model 493"
"12/1/2024","P-0072","szt.","72","70","71","BIC Pens Model 714"
"12/1/2024","P-0073","op.","270","57","266","Papyrus Paper Model 828"
"12/1/2024","P-0074","L","579","117","544","Mobil Oils 514L"
"12/1/2024","P-0075","para","358","77","334","Ansell Gloves Rękawice 979"
"12/1/2024","P-0076","szt.","181","20","216","NTN Bearings 636"
"12/1/2024","P-0077","szt.","88","38","83","Milwaukee Tools 349"
"12/1/2024","P-0078","szt.","315","67","298","HP Printers 417"
"12/1/2024","P-0079","szt.","111","35","108","3M Safety glasses 207"
"12/1/2024","P-0080","szt.","213","99","205","Mann Filters 324"
"12/1/2024","P-0081","szt.","188","33","179","3M Helmets 757"
"12/1/2024","P-0082","szt.","48","24","48","Makita Tools 948"
"12/1/2024","P-0083","szt.","148","19","139","FAG Bearings Model 446"
"12/1/2024","P-0084","szt.","437","46","427","HP Laptops 171"
"12/1/2024","P-0085","szt.","191","127","183","Canon Printers Model 247"
"12/1/2024","P-0086","szt.","307","139","290","Siemens Motors 957"
"12/1/2024","P-0087","szt.","139","79","136","Asus Laptops 814"
"12/1/2024","P-0088","op.","271","1","267","Papyrus Paper 539 op."
"12/1/2024","P-0089","szt.","22","13","83","Brother Printers 286"
"12/1/2024","P-0090","szt.","114","67","106","Bosch Engine parts 339"
"12/1/2024","P-0091","szt.","196","27","185","Dell Laptops Model 530"
"12/1/2024","P-0092","szt.","111","13","109","Canon Printers 771"
"12/1/2024","P-0093","szt.","314","98","293","Bosch Filters 887"
"12/1/2024","P-0094","szt.","160","11","147","NTN Bearings Model 142"
"12/1/2024","P-0095","licencja","215","34","207","Microsoft Software Model 978"
"12/1/2024","P-0096","licencja","230","21","216","Adobe Software Model 534"
"12/1/2024","P-0097","licencja","209","84","199","Microsoft Software 656"
"12/1/2024","P-0098","szt.","362","79","353","Xerox Toner Model 461"
"12/1/2024","P-0099","szt.","49","9","47","NTN Bearings 561"
"12/1/2024","P-0100","szt.","189","102","180","Samsung Monitors Model 937"
"12/1/2024","P-0101","szt.","190","95","182","Lenovo Laptops Model 847"
"12/1/2024","P-0102","szt.","194","62","185","Bosch Engine parts 699"
"12/1/2024","P-0103","szt.","343","3","326","Mahle Filters 613"
"12/1/2024","P-0104","szt.","116","56","113","Brother Toner 350"
"12/1/2024","P-0105","szt.","69","20","64","Sachs Engine parts Model 961"
"12/1/2024","P-0106","szt.","140","108","214","Milwaukee Tools 577"
"12/1/2024","P-0107","szt.","182","30","176","Petzl Helmets 262"
"12/1/2024","P-0108","szt.","223","45","209","Mahle Filters 440"
"12/1/2024","P-0109","szt.","79","16","77","Siemens Motors 555"
"12/1/2024","P-0110","szt.","194","101","180","Siemens Sensors Model 227"
"12/1/2024","P-0111","szt.","320","32","306","Stabilo Pens Model 371"
"12/1/2024","P-0112","szt.","292","12","341","Mahle Filters Model 774"
"12/1/2024","P-0113","szt.","214","75","206","3M Helmets 708"
"12/1/2024","P-0114","szt.","281","94","276","Brother Toner 137"
"12/1/2024","P-0115","para","179","36","174","Honeywell Gloves Model 902"
"12/1/2024","P-0116","op.","53","14","52","Papyrus Paper 886 op."
"12/1/2024","P-0117","szt.","374","8","345","REX Screws Model 988"
"12/1/2024","P-0118","szt.","118","27","110","HP Printers 478"
"12/1/2024","P-0119","szt.","88","8","87","Stabilo Pens Model 829"
"12/1/2024","P-0120","szt.","320","50","303","HP Printers 352"
"12/1/2024","P-0121","para","298","5","287","Honeywell Gloves Rękawice 282"
"12/1/2024","P-0122","szt.","226","88","326","Canon Printers 361"
"12/1/2024","P-0123","para","400","92","390","Ansell Gloves Model 483"
"12/1/2024","P-0124","szt.","225","67","219","Profim Office chairs Model 193"
"12/1/2024","P-0125","szt.","193","76","187","Profim Office chairs 680"
"12/1/2024","P-0126","szt.","344","106","323","Bosch Engine parts Model 267"
"12/1/2024","P-0127","szt.","125","42","116","Wurth Screws Model 509"
"12/1/2024","P-0128","szt.","138","67","129","Brother Printers Model 125"
"12/1/2024","P-0129","op.","67","40","61","Xerox Paper 768 op."
"12/1/2024","P-0130","szt.","327","1","311","NTN Bearings Model 625"
"12/1/2024","P-0131","L","223","22","209","Castrol Oils 773L"
"12/1/2024","P-0132","szt.","289","44","285","IKEA Office chairs Model 453"
"12/1/2024","P-0133","para","83","15","78","Honeywell Gloves Rękawice 20"
"12/1/2024","P-0134","szt.","322","39","306","HP Laptops 911"
"12/1/2024","P-0135","op.","132","34","127","Navigator Paper Model 150"
"12/1/2024","P-0136","szt.","161","66","155","Makita Tools Model 634"
"12/1/2024","P-0137","szt.","64","52","63","Asus Laptops Model 998"
"12/1/2024","P-0138","op.","228","53","226","Xerox Paper Model 217"
"12/1/2024","P-0139","szt.","206","2","188","Wurth Screws Model 872"
"12/1/2024","P-0140","szt.","83","43","83","HP Toner 893"
"12/1/2024","P-0141","szt.","62","45","62","LG Monitors 766"
"12/1/2024","P-0142","szt.","213","52","202","Gates Engine parts Model 699"
"12/1/2024","P-0143","szt.","158","86","152","Xerox Toner Model 502"
"12/1/2024","P-0144","L","672","163","623","Shell Oils 259L"
"12/1/2024","P-0145","szt.","412","15","380","ABB Motors Model 367"
"12/1/2024","P-0146","szt.","319","33","219","IKEA Office chairs 642"
"12/1/2024","P-0147","szt.","135","1","129","BIC Pens 969"
"12/1/2024","P-0148","szt.","115","52","210","REX Screws Model 462"
"12/1/2024","P-0149","szt.","220","104","214","Helly Hansen Workwear 802"
"12/1/2024","P-0150","szt.","76","35","71","Dell Laptops Model 717"
"12/1/2024","P-0151","szt.","121","120","293","Portwest Workwear 229"
"12/1/2024","P-0152","szt.","321","35","298","DeWalt Tools 121"
"12/1/2024","P-0153","szt.","323","65","299","Makita Tools Model 626"
"12/1/2024","P-0154","szt.","296","103","279","Portwest Workwear Model 180"
"12/1/2024","P-0155","szt.","111","13","102","ABB Motors Model 536"
"12/1/2024","P-0156","szt.","96","92","237","Milwaukee Tools 450"
"12/1/2024","P-0157","L","1931","136","1815","Shell Oils 971L"
"12/1/2024","P-0158","licencja","323","62","304","Microsoft Software 934"
"12/1/2024","P-0159","szt.","157","64","154","Nowy Styl Office chairs Model 309"
"12/1/2024","P-0160","szt.","302","135","283","Honeywell Safety glasses Model 389"
"12/1/2024","P-0161","szt.","293","46","269","Mahle Filters Model 612"
"12/1/2024","P-0162","szt.","218","134","204","HP Laptops Model 453"
"12/1/2024","P-0163","szt.","118","13","114","HP Toner 779"
"12/1/2024","P-0164","szt.","232","102","211","Bosch Filters Model 838"
"12/1/2024","P-0165","szt.","267","44","257","LG Monitors 668"
"12/1/2024","P-0166","para","79","54","76","Uvex Gloves Model 123"
"12/1/2024","P-0167","szt.","156","3","146","Profim Office chairs 367"
"12/1/2024","P-0168","szt.","224","22","216","Dell Monitors 143"
"12/1/2024","P-0169","szt.","213","75","202","SICK Sensors Model 536"
"12/1/2024","P-0170","szt.","145","75","134","DeWalt Tools 112"
"12/1/2024","P-0171","L","495","230","453","Castrol Oils 702L"
"12/1/2024","P-0172","szt.","296","14","285","HP Toner 159"
"12/1/2024","P-0173","L","234","161","221","Total Oils 428L"
"12/1/2024","P-0174","szt.","172","75","154","Makita Tools Model 673"
"12/1/2024","P-0175","szt.","82","48","80","Xerox Toner 830"
"12/1/2024","P-0176","szt.","54","43","52","IKEA Office chairs 857"
"12/1/2024","P-0177","szt.","128","94","124","Portwest Workwear Model 185"
"12/1/2024","P-0178","szt.","123","100","118","Milwaukee Tools Model 960"
"12/1/2024","P-0179","szt.","235","33","164","Canon Printers 347"
"12/1/2024","P-0180","op.","202","22","199","Xerox Paper Model 793"
"12/1/2024","P-0181","szt.","137","68","134","LG Monitors 907"
"12/1/2024","P-0182","L","594","272","557","Castrol Oils 265L"
"12/1/2024","P-0183","op.","148","39","145","Papyrus Paper Model 764"
"12/1/2024","P-0184","para","249","14","238","Honeywell Gloves Model 753"
"12/1/2024","P-0185","L","387","299","362","Shell Oils 837L"
"12/1/2024","P-0186","szt.","122","48","175","Siemens Motors 526"
"12/1/2024","P-0187","para","309","114","295","Ansell Gloves Model 531"
"12/1/2024","P-0188","szt.","186","56","181","Wurth Screws 342"
"12/1/2024","P-0189","szt.","72","31","137","Makita Tools Model 693"
"12/1/2024","P-0190","szt.","215","2","191","REX Screws 598"
"12/1/2024","P-0191","szt.","224","73","215","HP Toner 902"
"12/1/2024","P-0192","szt.","168","13","164","Dell Laptops 950"
"12/1/2024","P-0193","szt.","389","138","366","Siemens Motors 871"
"12/1/2024","P-0194","szt.","190","123","180","ABB Motors 403"
"12/1/2024","P-0195","szt.","245","19","237","Uvex Safety glasses 971"
"12/1/2024","P-0196","L","504","163","475","Castrol Oils 371L"
"12/1/2024","P-0197","op.","89","40","87","Navigator Paper Model 100"
"12/1/2024","P-0198","szt.","160","35","154","WEG Motors Model 250"
"12/1/2024","P-0199","L","793","66","749","Shell Oils 872L"
"12/1/2024","P-0200","szt.","44","44","44","Samsung Monitors Model 719"
"12/1/2024","P-0201","szt.","143","88","139","Petzl Helmets 833"
"12/1/2024","P-0202","szt.","354","64","341","Nowy Styl Office chairs 612"
"12/1/2024","P-0203","szt.","223","107","217","NTN Bearings 209"
"12/1/2024","P-0204","szt.","249","68","240","Honeywell Safety glasses 178"
"12/1/2024","P-0205","szt.","304","24","286","Siemens Sensors 598"
"12/1/2024","P-0206","szt.","313","177","296","Uvex Safety glasses 886"
"12/1/2024","P-0207","szt.","532","11","504","NTN Bearings 636"
"12/1/2024","P-0208","op.","32","6","30","Navigator Paper 40 op."
"12/1/2024","P-0209","szt.","62","5","61","Xerox Toner 115"
"12/1/2024","P-0210","szt.","154","13","140","Bosch Filters Model 644"
"12/1/2024","P-0211","szt.","243","29","233","Brother Printers 353"
"12/1/2024","P-0212","szt.","301","49","273","WEG Motors Model 175"
"12/1/2024","P-0213","szt.","229","61","210","Bosch Filters 747"
"12/1/2024","P-0214","szt.","262","102","256","BIC Pens 568"
"12/1/2024","P-0215","licencja","140","11","132","Microsoft Software 204"
"12/1/2024","P-0216","szt.","302","62","271","Bosch Tools 540"
"12/1/2024","P-0217","licencja","319","34","313","Microsoft Software Model 547"
"12/1/2024","P-0218","szt.","131","39","126","Dell Monitors 692"
"12/1/2024","P-0219","szt.","309","53","300","Petzl Helmets Model 991"
"12/1/2024","P-0220","L","845","374","778","Castrol Oils 610L"
"12/1/2024","P-0221","szt.","128","40","119","Mahle Filters 429"
"12/1/2024","P-0222","szt.","132","55","123","Wurth Screws Model 983"
"12/1/2024","P-0223","szt.","223","8","212","Mann Filters Model 631"
"12/1/2024","P-0224","szt.","132","72","96","Mann Filters Model 604"
"12/1/2024","P-0225","szt.","416","28","405","BIC Pens 830"
"12/1/2024","P-0226","szt.","270","14","241","Milwaukee Tools 168"
"12/1/2024","P-0227","szt.","134","66","129","HP Toner Model 179"
"12/1/2024","P-0228","L","291","107","272","Shell Oils 725L"
"12/1/2024","P-0229","szt.","38","8","35","Stabilo Pens 452"
"12/1/2024","P-0230","szt.","330","20","310","Valeo Engine parts 382"
"12/1/2024","P-0231","szt.","243","76","230","Helly Hansen Workwear Model 379"
"12/1/2024","P-0232","op.","94","68","93","Xerox Paper Model 662"
"12/1/2024","P-0233","szt.","308","23","346","BIC Pens Model 395"
"12/1/2024","P-0234","licencja","171","37","163","Microsoft Software 771"
"12/1/2024","P-0235","szt.","423","73","400","Brother Printers 970"
"12/1/2024","P-0236","szt.","86","53","81","Brother Printers Model 421"
"12/1/2024","P-0237","szt.","94","21","92","Nowy Styl Office chairs Model 858"
"12/1/2024","P-0238","szt.","122","29","166","SICK Sensors Model 476"
"12/1/2024","P-0239","szt.","221","13","252","ABB Motors Model 115"
"12/1/2024","P-0240","szt.","270","28","261","Uvex Safety glasses Model 206"
"12/1/2024","P-0241","szt.","126","110","115","FAG Bearings 183"
"12/1/2024","P-0242","szt.","156","39","145","3M Safety glasses Model 346"
"12/1/2024","P-0243","szt.","495","53","470","SICK Sensors Model 802"
"12/1/2024","P-0244","L","82","34","78","Mobil Oils 983L"
"12/1/2024","P-0245","szt.","324","55","312","Xerox Toner Model 174"
"12/1/2024","P-0246","op.","169","24","164","Navigator Paper Model 853"
"12/1/2024","P-0247","L","1040","75","971","Castrol Oils 668L"
"12/1/2024","P-0248","L","886","240","809","Castrol Oils 808L"
"12/1/2024","P-0249","szt.","333","142","323","Brother Toner Model 775"
"12/1/2024","P-0250","szt.","316","110","312","Nowy Styl Office chairs 162"
"12/1/2024","P-0251","para","179","20","170","Honeywell Gloves Model 191"
"12/1/2024","P-0252","szt.","245","20","234","Ardon Workwear 822"
"12/1/2024","P-0253","szt.","141","61","132","Pepperl+Fuchs Sensors 814"
"12/1/2024","P-0254","szt.","102","30","93","Samsung Monitors Model 878"
"12/1/2024","P-0255","szt.","337","118","323","LG Monitors 764"
"12/1/2024","P-0256","szt.","178","25","166","Gates Engine parts 932"
"12/1/2024","P-0257","szt.","255","99","231","Milwaukee Tools 173"
"12/1/2024","P-0258","szt.","474","6","472","IKEA Office chairs 451"
"12/1/2024","P-0259","szt.","122","74","119","3M Safety glasses 288"
"12/1/2024","P-0260","L","612","178","569","Mobil Oils 304L"
"12/1/2024","P-0261","szt.","71","1","93","Sachs Engine parts Model 290"
"12/1/2024","P-0262","para","109","75","101","Honeywell Gloves Model 858"
"12/1/2024","P-0263","licencja","210","102","201","Adobe Software 132"
"12/1/2024","P-0264","szt.","312","94","304","Petzl Helmets Model 570"
"12/1/2024","P-0265","szt.","273","40","262","REX Screws 462"
"12/1/2024","P-0266","szt.","198","77","193","Profim Office chairs Model 400"
"12/1/2024","P-0267","szt.","267","24","253","Mahle Filters Model 982"
"12/1/2024","P-0268","szt.","495","64","449","Milwaukee Tools 314"
"12/1/2024","P-0269","szt.","167","85","158","ABB Motors 671"
"12/1/2024","P-0270","szt.","45","21","110","DeWalt Tools Model 795"
"12/1/2024","P-0271","szt.","7","4","6","Honeywell Safety glasses Model 521"
"12/1/2024","P-0272","szt.","159","34","156","Stabilo Pens Model 680"
"12/1/2024","P-0273","L","456","165","423","Castrol Oils 122L"
"12/1/2024","P-0274","L","407","203","379","Castrol Oils 486L"
"12/1/2024","P-0275","szt.","109","60","96","Siemens Motors 640"
"12/1/2024","P-0276","szt.","404","90","384","HP Toner 941"
"12/1/2024","P-0277","szt.","187","15","-3","3M Safety glasses Model 328"
"12/1/2024","P-0278","szt.","177","13","175","Profim Office chairs Model 207"
"12/1/2024","P-0279","para","153","14","144","Ansell Gloves Model 841"
"12/1/2024","P-0280","szt.","338","17","317","SKF Bearings Model 346"
"12/1/2024","P-0281","szt.","83","75","82","Bosch Tools 232"
"12/1/2024","P-0282","szt.","222","128","204","3M Safety glasses 493"
"12/1/2024","P-0283","szt.","253","70","235","3M Helmets Model 904"
"12/1/2024","P-0284","szt.","116","2","113","Makita Tools 223"
"12/1/2024","P-0285","szt.","70","28","67","Honeywell Safety glasses Model 260"
"12/1/2024","P-0286","szt.","142","58","137","Dell Monitors 193"
"12/1/2024","P-0287","szt.","222","29","217","Uvex Safety glasses Model 318"
"12/1/2024","P-0288","szt.","334","63","323","Portwest Workwear 617"
"12/1/2024","P-0289","szt.","138","10","145","Mahle Filters 723"
"12/1/2024","P-0290","op.","118","60","116","Navigator Paper Model 857"
"12/1/2024","P-0291","op.","355","40","345","Xerox Paper Model 916"
"12/1/2024","P-0292","L","602","165","545","Total Oils 688L"
"12/1/2024","P-0293","szt.","418","39","398","Brother Printers 701"
"12/1/2024","P-0294","szt.","89","38","87","Dell Monitors 345"
"12/1/2024","P-0295","szt.","247","7","230","NTN Bearings 237"
"12/1/2024","P-0296","szt.","216","111","212","Profim Office chairs Model 562"
"12/1/2024","P-0297","szt.","210","23","235","Uvex Safety glasses 432"
"12/1/2024","P-0298","op.","224","66","218","Navigator Paper Model 775"
"12/1/2024","P-0299","szt.","119","66","115","Helly Hansen Workwear Model 122"
"12/1/2024","P-0300","szt.","106","39","96","ABB Motors Model 154"
"12/1/2024","P-0301","szt.","367","80","340","Mann Filters 123"
"12/1/2024","P-0302","szt.","381","26","358","Mahle Filters Model 686"
"12/1/2024","P-0303","szt.","412","11","401","Stabilo Pens 561"
"12/1/2024","P-0304","szt.","487","56","334","Bosch Filters 223"
"12/1/2024","P-0305","szt.","193","21","183","Canon Printers 859"
"12/1/2024","P-0306","szt.","251","15","247","Xerox Toner 349"
"12/1/2024","P-0307","szt.","262","34","251","Brother Printers 638"
"12/1/2024","P-0308","szt.","373","10","361","IKEA Office chairs 279"
